,UserID,Game,Hours,Min_Hours,Max_Hours,Ratings
57006,65342306,Angry Video Game Nerd Adventures,3.0,0.3,6.9,0.43478260869565216
57007,8585433,Angry Video Game Nerd Adventures,2.3,0.3,6.9,0.3333333333333333
57008,162068651,Angry Video Game Nerd Adventures,0.7,0.3,6.9,0.10144927536231883
57009,273437868,Angry Video Game Nerd Adventures,1.7,0.3,6.9,0.2463768115942029
57010,65754991,Angry Video Game Nerd Adventures,0.4,0.3,6.9,0.05797101449275361
57011,10450544,Angry Video Game Nerd Adventures,0.3,0.3,6.9,0.043478260869565216
57012,13190476,Angry Video Game Nerd Adventures,2.8,0.3,6.9,0.4057971014492753
57013,72842694,Strider,1.2,0.1,6.0,0.2
57014,101602586,Strider,1.5,0.1,6.0,0.25
57015,65342306,Strider,2.5,0.1,6.0,0.4166666666666667
57016,33013552,Strider,0.2,0.1,6.0,0.03333333333333333
57017,33706322,Strider,0.3,0.1,6.0,0.05
57018,170485590,Strider,6.0,0.1,6.0,1.0
57019,36502549,Strider,0.8,0.1,6.0,0.13333333333333333
57020,48798067,Strider,0.3,0.1,6.0,0.05
57021,62990992,Strider,4.6,0.1,6.0,0.7666666666666666
57022,116876958,Strider,2.2,0.1,6.0,0.3666666666666667
57023,114030647,Strider,0.1,0.1,6.0,0.016666666666666666
57025,72842694,Breath of Death VII ,1.0,0.2,4.0,0.25
57026,69009454,Breath of Death VII ,0.2,0.2,4.0,0.05
57027,80779496,Breath of Death VII ,1.0,0.2,4.0,0.25
57028,38049880,Breath of Death VII ,0.9,0.2,4.0,0.225
57029,91859894,Breath of Death VII ,0.2,0.2,4.0,0.05
57030,71510748,Breath of Death VII ,0.6,0.2,4.0,0.15
57031,111551727,Breath of Death VII ,4.0,0.2,4.0,1.0
57032,47384303,Breath of Death VII ,0.2,0.2,4.0,0.05
57033,72842694,Sacred 2 Gold,0.9,0.2,9.9,0.09090909090909093
57034,53898495,Sacred 2 Gold,1.5,0.2,9.9,0.15151515151515152
57035,131785763,Sacred 2 Gold,0.5,0.2,9.9,0.0505050505050505
57036,73835640,Sacred 2 Gold,4.8,0.2,9.9,0.4848484848484848
57037,38049880,Sacred 2 Gold,1.3,0.2,9.9,0.13131313131313133
57038,140911953,Sacred 2 Gold,2.0,0.2,9.9,0.202020202020202
57039,48798067,Sacred 2 Gold,0.7,0.2,9.9,0.0707070707070707
57040,76892907,Sacred 2 Gold,1.8,0.2,9.9,0.18181818181818185
57041,65754991,Sacred 2 Gold,0.2,0.2,9.9,0.020202020202020204
57042,49228258,Sacred 2 Gold,0.2,0.2,9.9,0.020202020202020204
57043,87694960,Sacred 2 Gold,9.9,0.2,9.9,1.0
57044,34281672,Sacred 2 Gold,0.6,0.2,9.9,0.0606060606060606
57045,72842694,Double Dragon Neon,0.8,0.3,7.2,0.11111111111111112
57046,64787956,Double Dragon Neon,7.2,0.3,7.2,1.0
57047,65398650,Double Dragon Neon,0.3,0.3,7.2,0.04166666666666666
57048,86469479,Double Dragon Neon,1.4,0.3,7.2,0.1944444444444444
57049,68719896,Double Dragon Neon,6.3,0.3,7.2,0.875
57050,62990992,Double Dragon Neon,1.7,0.3,7.2,0.2361111111111111
57051,10450544,Double Dragon Neon,2.4,0.3,7.2,0.3333333333333333
57052,72842694,Cthulhu Saves the World ,0.8,0.2,9.7,0.08247422680412372
57053,193156880,Cthulhu Saves the World ,0.7,0.2,9.7,0.07216494845360825
57054,136135322,Cthulhu Saves the World ,0.8,0.2,9.7,0.08247422680412372
57055,69009454,Cthulhu Saves the World ,0.7,0.2,9.7,0.07216494845360825
57056,80779496,Cthulhu Saves the World ,0.6,0.2,9.7,0.061855670103092786
57057,73835640,Cthulhu Saves the World ,4.7,0.2,9.7,0.4845360824742269
57058,38049880,Cthulhu Saves the World ,2.2,0.2,9.7,0.22680412371134026
57059,66255019,Cthulhu Saves the World ,9.7,0.2,9.7,1.0
57060,138941587,Cthulhu Saves the World ,6.7,0.2,9.7,0.6907216494845362
57061,91859894,Cthulhu Saves the World ,4.2,0.2,9.7,0.4329896907216496
57062,51557405,Cthulhu Saves the World ,7.0,0.2,9.7,0.7216494845360826
57063,71510748,Cthulhu Saves the World ,0.4,0.2,9.7,0.04123711340206186
57064,27279261,Cthulhu Saves the World ,1.9,0.2,9.7,0.1958762886597938
57065,62990992,Cthulhu Saves the World ,2.0,0.2,9.7,0.2061855670103093
57066,111551727,Cthulhu Saves the World ,0.2,0.2,9.7,0.02061855670103093
57067,20772968,Cthulhu Saves the World ,2.0,0.2,9.7,0.2061855670103093
57068,72842694,FINAL FANTASY TYPE-0 HD,0.7,0.5,4.3,0.1627906976744186
57069,101602586,FINAL FANTASY TYPE-0 HD,4.3,0.5,4.3,1.0
57070,49893565,FINAL FANTASY TYPE-0 HD,1.3,0.5,4.3,0.3023255813953489
57071,46028967,FINAL FANTASY TYPE-0 HD,0.5,0.5,4.3,0.11627906976744184
57072,72842694,Dungeons & Dragons Chronicles of Mystara,0.7,0.2,12.2,0.05737704918032788
57073,11731710,Dungeons & Dragons Chronicles of Mystara,12.2,0.2,12.2,1.0
57074,36502549,Dungeons & Dragons Chronicles of Mystara,0.2,0.2,12.2,0.016393442622950817
57075,142775542,Dungeons & Dragons Chronicles of Mystara,6.1,0.2,12.2,0.5
57076,76892907,Dungeons & Dragons Chronicles of Mystara,0.3,0.2,12.2,0.024590163934426233
57077,72842694,Rise of Incarnates,0.7,0.1,10.3,0.06796116504854369
57078,44866715,Rise of Incarnates,1.6,0.1,10.3,0.1553398058252427
57079,227777777,Rise of Incarnates,0.3,0.1,10.3,0.029126213592233007
57080,26430231,Rise of Incarnates,0.1,0.1,10.3,0.009708737864077669
57081,93644606,Rise of Incarnates,0.4,0.1,10.3,0.03883495145631068
57082,223324734,Rise of Incarnates,1.1,0.1,10.3,0.10679611650485438
57083,65420540,Rise of Incarnates,0.1,0.1,10.3,0.009708737864077669
57084,59115473,Rise of Incarnates,0.1,0.1,10.3,0.009708737864077669
57085,60296891,Rise of Incarnates,4.2,0.1,10.3,0.4077669902912621
57086,100311267,Rise of Incarnates,0.4,0.1,10.3,0.03883495145631068
57087,170460109,Rise of Incarnates,1.3,0.1,10.3,0.1262135922330097
57088,104727643,Rise of Incarnates,0.2,0.1,10.3,0.019417475728155338
57089,124234882,Rise of Incarnates,0.6,0.1,10.3,0.058252427184466014
57090,49893565,Rise of Incarnates,0.2,0.1,10.3,0.019417475728155338
57091,205965436,Rise of Incarnates,0.2,0.1,10.3,0.019417475728155338
57092,218121619,Rise of Incarnates,0.3,0.1,10.3,0.029126213592233007
57093,55906572,Rise of Incarnates,0.4,0.1,10.3,0.03883495145631068
57094,258482885,Rise of Incarnates,0.1,0.1,10.3,0.009708737864077669
57095,59477039,Rise of Incarnates,0.3,0.1,10.3,0.029126213592233007
57096,126522515,Rise of Incarnates,5.2,0.1,10.3,0.5048543689320388
57097,81746734,Rise of Incarnates,0.2,0.1,10.3,0.019417475728155338
57098,131444737,Rise of Incarnates,1.3,0.1,10.3,0.1262135922330097
57099,151662395,Rise of Incarnates,0.1,0.1,10.3,0.009708737864077669
57100,222194703,Rise of Incarnates,1.3,0.1,10.3,0.1262135922330097
57101,246481939,Rise of Incarnates,0.3,0.1,10.3,0.029126213592233007
57102,267235316,Rise of Incarnates,0.6,0.1,10.3,0.058252427184466014
57103,49624770,Rise of Incarnates,0.1,0.1,10.3,0.009708737864077669
57104,204401529,Rise of Incarnates,0.4,0.1,10.3,0.03883495145631068
57105,242935099,Rise of Incarnates,0.3,0.1,10.3,0.029126213592233007
57106,41719717,Rise of Incarnates,1.0,0.1,10.3,0.0970873786407767
57107,144845684,Rise of Incarnates,0.4,0.1,10.3,0.03883495145631068
57108,282731606,Rise of Incarnates,0.1,0.1,10.3,0.009708737864077669
57109,232048969,Rise of Incarnates,0.5,0.1,10.3,0.04854368932038835
57110,167985276,Rise of Incarnates,0.7,0.1,10.3,0.06796116504854369
57111,201265166,Rise of Incarnates,0.2,0.1,10.3,0.019417475728155338
57112,258895899,Rise of Incarnates,0.5,0.1,10.3,0.04854368932038835
57113,112962796,Rise of Incarnates,1.0,0.1,10.3,0.0970873786407767
57114,39941720,Rise of Incarnates,0.3,0.1,10.3,0.029126213592233007
57115,142793906,Rise of Incarnates,10.3,0.1,10.3,1.0
57116,220434034,Rise of Incarnates,0.8,0.1,10.3,0.07766990291262135
57117,179347474,Rise of Incarnates,0.5,0.1,10.3,0.04854368932038835
57118,177213985,Rise of Incarnates,0.5,0.1,10.3,0.04854368932038835
57119,72842694,Abyss Odyssey,0.6,0.1,12.5,0.048
57120,53898495,Abyss Odyssey,3.2,0.1,12.5,0.256
57121,101687527,Abyss Odyssey,0.1,0.1,12.5,0.008
57122,110881546,Abyss Odyssey,12.5,0.1,12.5,1.0
57123,48798067,Abyss Odyssey,3.2,0.1,12.5,0.256
57124,72842694,DOOM 3 BFG Edition,0.5,0.1,230.0,0.002173913043478261
57125,65958466,DOOM 3 BFG Edition,2.2,0.1,230.0,0.00956521739130435
57126,64787956,DOOM 3 BFG Edition,4.0,0.1,230.0,0.017391304347826087
57127,115813584,DOOM 3 BFG Edition,0.2,0.1,230.0,0.0008695652173913044
57128,99077905,DOOM 3 BFG Edition,1.2,0.1,230.0,0.005217391304347826
57129,9180659,DOOM 3 BFG Edition,0.1,0.1,230.0,0.0004347826086956522
57130,38049880,DOOM 3 BFG Edition,6.8,0.1,230.0,0.02956521739130435
57131,47384202,DOOM 3 BFG Edition,12.5,0.1,230.0,0.05434782608695652
57132,57603447,DOOM 3 BFG Edition,0.9,0.1,230.0,0.003913043478260871
57133,29001140,DOOM 3 BFG Edition,7.0,0.1,230.0,0.03043478260869565
57134,62481936,DOOM 3 BFG Edition,10.9,0.1,230.0,0.04739130434782609
57136,11940338,DOOM 3 BFG Edition,1.2,0.1,230.0,0.005217391304347826
57137,27139623,DOOM 3 BFG Edition,4.9,0.1,230.0,0.02130434782608696
57138,176103650,DOOM 3 BFG Edition,7.0,0.1,230.0,0.03043478260869565
57140,54291917,DOOM 3 BFG Edition,10.1,0.1,230.0,0.04391304347826087
57141,16154372,DOOM 3 BFG Edition,1.1,0.1,230.0,0.004782608695652175
57142,118544165,DOOM 3 BFG Edition,0.9,0.1,230.0,0.003913043478260871
57143,105503045,DOOM 3 BFG Edition,2.0,0.1,230.0,0.008695652173913044
57144,270917796,DOOM 3 BFG Edition,0.4,0.1,230.0,0.0017391304347826088
57145,165851788,DOOM 3 BFG Edition,6.1,0.1,230.0,0.02652173913043478
57146,167013261,DOOM 3 BFG Edition,1.6,0.1,230.0,0.006956521739130435
57147,72842694,TrackMania Canyon,0.5,0.5,2.4,0.20833333333333331
57148,50801801,TrackMania Canyon,1.2,0.5,2.4,0.5
57149,80494893,TrackMania Canyon,1.3,0.5,2.4,0.5416666666666667
57150,78309377,TrackMania Canyon,2.4,0.5,2.4,1.0
57151,72842694,Hero Academy,0.4,0.2,196.0,0.0020408163265306124
57152,45974860,Hero Academy,0.4,0.2,196.0,0.0020408163265306124
57153,36546868,Hero Academy,0.2,0.2,196.0,0.0010204081632653062
57155,65398650,Hero Academy,1.8,0.2,196.0,0.009183673469387756
57156,72842694,Retro City Rampage DX,0.4,0.1,7.0,0.05714285714285715
57157,12610800,Retro City Rampage DX,0.1,0.1,7.0,0.014285714285714287
57158,24469287,Retro City Rampage DX,0.2,0.1,7.0,0.028571428571428574
57159,33013552,Retro City Rampage DX,0.4,0.1,7.0,0.05714285714285715
57160,133997970,Retro City Rampage DX,7.0,0.1,7.0,1.0
57161,150305902,Retro City Rampage DX,0.5,0.1,7.0,0.07142857142857142
57162,24632218,Retro City Rampage DX,2.5,0.1,7.0,0.35714285714285715
57163,162081645,Retro City Rampage DX,2.1,0.1,7.0,0.3
57164,150033540,Retro City Rampage DX,1.9,0.1,7.0,0.2714285714285714
57165,72842694,Mortal Kombat Kollection,0.4,0.2,22.0,0.018181818181818184
57166,44866715,Mortal Kombat Kollection,2.0,0.2,22.0,0.09090909090909093
57167,43360645,Mortal Kombat Kollection,0.3,0.2,22.0,0.013636363636363636
57168,99077905,Mortal Kombat Kollection,1.3,0.2,22.0,0.05909090909090909
57169,59790700,Mortal Kombat Kollection,0.7,0.2,22.0,0.031818181818181815
57170,49893565,Mortal Kombat Kollection,1.3,0.2,22.0,0.05909090909090909
57171,33013552,Mortal Kombat Kollection,0.2,0.2,22.0,0.009090909090909092
57172,65398650,Mortal Kombat Kollection,0.3,0.2,22.0,0.013636363636363636
57173,37422528,Mortal Kombat Kollection,0.5,0.2,22.0,0.022727272727272728
57174,44472980,Mortal Kombat Kollection,22.0,0.2,22.0,1.0
57175,10450544,Mortal Kombat Kollection,0.2,0.2,22.0,0.009090909090909092
57176,29753085,Mortal Kombat Kollection,0.3,0.2,22.0,0.013636363636363636
57177,83770731,Mortal Kombat Kollection,0.2,0.2,22.0,0.009090909090909092
57178,82263745,Mortal Kombat Kollection,0.2,0.2,22.0,0.009090909090909092
57179,93300963,Mortal Kombat Kollection,1.2,0.2,22.0,0.054545454545454536
57180,167013261,Mortal Kombat Kollection,2.0,0.2,22.0,0.09090909090909093
57181,42657809,Mortal Kombat Kollection,4.0,0.2,22.0,0.18181818181818185
57182,72842694,Shadow Warrior Classic Redux,0.4,0.1,3.9,0.10256410256410256
57183,11403772,Shadow Warrior Classic Redux,3.3,0.1,3.9,0.8461538461538461
57184,2259650,Shadow Warrior Classic Redux,1.6,0.1,3.9,0.4102564102564103
57185,30440303,Shadow Warrior Classic Redux,0.1,0.1,3.9,0.025641025641025644
57186,33865373,Shadow Warrior Classic Redux,0.2,0.1,3.9,0.05128205128205129
57187,67729331,Shadow Warrior Classic Redux,0.4,0.1,3.9,0.10256410256410256
57188,48798067,Shadow Warrior Classic Redux,0.4,0.1,3.9,0.10256410256410256
57189,54310644,Shadow Warrior Classic Redux,3.9,0.1,3.9,1.0
57190,77214425,Shadow Warrior Classic Redux,1.6,0.1,3.9,0.4102564102564103
57191,72842694,"Warhammer 40,000 Regicide",0.3,0.3,3.4,0.08823529411764706
57192,127850470,"Warhammer 40,000 Regicide",3.4,0.3,3.4,1.0
57193,72842694,Nation Red,0.3,0.3,50.0,0.006
57194,84455820,Nation Red,2.5,0.3,50.0,0.05
57195,69856757,Nation Red,4.8,0.3,50.0,0.096
57196,60859324,Nation Red,1.9,0.3,50.0,0.038
57197,65398650,Nation Red,12.5,0.3,50.0,0.25
57198,22301321,Nation Red,2.4,0.3,50.0,0.048
57199,33622085,Nation Red,50.0,0.3,50.0,1.0
57200,94936385,Nation Red,5.5,0.3,50.0,0.11
57201,62990992,Nation Red,2.3,0.3,50.0,0.046
57202,72978546,Nation Red,2.4,0.3,50.0,0.048
57203,40212239,Nation Red,0.7,0.3,50.0,0.014
57204,14465359,Nation Red,1.4,0.3,50.0,0.028
57205,82156706,Nation Red,0.3,0.3,50.0,0.006
57206,72842694,Warhammer Quest,0.3,0.3,3.0,0.1
57207,209917929,Warhammer Quest,3.0,0.3,3.0,1.0
57208,72842694,Legendary,0.3,0.3,4.3,0.06976744186046513
57209,131785763,Legendary,4.3,0.3,4.3,1.0
57210,38049880,Legendary,1.0,0.3,4.3,0.2325581395348837
57211,119619506,Legendary,0.4,0.3,4.3,0.0930232558139535
57212,127272741,Legendary,0.8,0.3,4.3,0.18604651162790697
57213,40212239,Legendary,1.3,0.3,4.3,0.3023255813953489
57214,153956921,Legendary,0.4,0.3,4.3,0.0930232558139535
57215,159800136,Legendary,0.7,0.3,4.3,0.1627906976744186
57216,161366228,Legendary,0.4,0.3,4.3,0.0930232558139535
57217,47457723,Legendary,0.4,0.3,4.3,0.0930232558139535
57218,72842694,Vanguard Princess,0.2,0.2,5.0,0.04
57219,60296891,Vanguard Princess,1.4,0.2,5.0,0.28
57220,65398650,Vanguard Princess,5.0,0.2,5.0,1.0
57221,62990992,Vanguard Princess,1.7,0.2,5.0,0.34
57222,72842694,Dungeon Hearts,0.2,0.2,3.4,0.05882352941176471
57223,138941587,Dungeon Hearts,3.4,0.2,3.4,1.0
57224,86287245,Dungeon Hearts,0.6,0.2,3.4,0.17647058823529413
57225,72842694,Party of Sin,0.2,0.2,5.1,0.03921568627450981
57226,36546868,Party of Sin,0.2,0.2,5.1,0.03921568627450981
57227,65398650,Party of Sin,5.1,0.2,5.1,1.0
57228,62990992,Party of Sin,1.3,0.2,5.1,0.25490196078431376
57229,72842694,FINAL FANTASY VIII,0.1,0.1,185.0,0.0005405405405405405
57230,24469287,FINAL FANTASY VIII,3.6,0.1,185.0,0.01945945945945946
57231,59790700,FINAL FANTASY VIII,3.2,0.1,185.0,0.017297297297297298
57233,152542298,FINAL FANTASY VIII,7.4,0.1,185.0,0.04
57234,66255019,FINAL FANTASY VIII,15.5,0.1,185.0,0.08378378378378379
57235,45774794,FINAL FANTASY VIII,5.3,0.1,185.0,0.02864864864864865
57236,86469479,FINAL FANTASY VIII,5.8,0.1,185.0,0.03135135135135135
57237,108950666,FINAL FANTASY VIII,0.3,0.1,185.0,0.0016216216216216215
57238,107913460,FINAL FANTASY VIII,36.0,0.1,185.0,0.1945945945945946
57239,79073449,FINAL FANTASY VIII,10.6,0.1,185.0,0.0572972972972973
57240,28472068,FINAL FANTASY VIII,9.0,0.1,185.0,0.04864864864864865
57241,29302014,FINAL FANTASY VIII,10.9,0.1,185.0,0.05891891891891893
57242,290542222,FINAL FANTASY VIII,3.4,0.1,185.0,0.018378378378378375
57243,68532738,FINAL FANTASY VIII,2.0,0.1,185.0,0.010810810810810813
57245,76451157,FINAL FANTASY VIII,4.0,0.1,185.0,0.021621621621621626
57246,167815968,FINAL FANTASY VIII,1.6,0.1,185.0,0.008648648648648649
57247,81439192,FINAL FANTASY VIII,8.2,0.1,185.0,0.044324324324324316
57248,11952990,FINAL FANTASY VIII,0.2,0.1,185.0,0.001081081081081081
57249,63441290,FINAL FANTASY VIII,1.3,0.1,185.0,0.007027027027027027
57250,207036748,FINAL FANTASY VIII,3.8,0.1,185.0,0.02054054054054054
57251,100894366,FINAL FANTASY VIII,1.4,0.1,185.0,0.007567567567567566
57252,77818807,FINAL FANTASY VIII,10.2,0.1,185.0,0.055135135135135134
57253,31669242,FINAL FANTASY VIII,3.6,0.1,185.0,0.01945945945945946
57254,49050405,FINAL FANTASY VIII,13.3,0.1,185.0,0.0718918918918919
57255,47457723,FINAL FANTASY VIII,24.0,0.1,185.0,0.12972972972972974
57259,1950243,Supreme Commander 2,8.9,0.1,392.0,0.022704081632653063
57260,106057222,Supreme Commander 2,36.0,0.1,392.0,0.09183673469387756
57261,77792512,Supreme Commander 2,37.0,0.1,392.0,0.0943877551020408
57262,24469287,Supreme Commander 2,17.3,0.1,392.0,0.044132653061224485
57263,39622853,Supreme Commander 2,0.6,0.1,392.0,0.0015306122448979589
57264,87341384,Supreme Commander 2,12.1,0.1,392.0,0.030867346938775513
57265,9180659,Supreme Commander 2,65.0,0.1,392.0,0.16581632653061226
57266,50801801,Supreme Commander 2,2.6,0.1,392.0,0.0066326530612244895
57267,105384518,Supreme Commander 2,23.0,0.1,392.0,0.05867346938775511
57268,46637811,Supreme Commander 2,15.4,0.1,392.0,0.039285714285714285
57270,108223505,Supreme Commander 2,1.2,0.1,392.0,0.0030612244897959178
57271,38049880,Supreme Commander 2,19.1,0.1,392.0,0.04872448979591837
57272,49893565,Supreme Commander 2,15.7,0.1,392.0,0.04005102040816327
57273,63965791,Supreme Commander 2,49.0,0.1,392.0,0.125
57274,99812428,Supreme Commander 2,1.5,0.1,392.0,0.003826530612244898
57275,86469479,Supreme Commander 2,18.9,0.1,392.0,0.04821428571428571
57278,22301321,Supreme Commander 2,75.0,0.1,392.0,0.1913265306122449
57279,23225650,Supreme Commander 2,1.1,0.1,392.0,0.002806122448979592
57280,11794760,Supreme Commander 2,1.9,0.1,392.0,0.004846938775510204
57281,11731710,Supreme Commander 2,37.0,0.1,392.0,0.0943877551020408
57282,46785501,Supreme Commander 2,22.0,0.1,392.0,0.05612244897959184
57283,68305989,Supreme Commander 2,23.0,0.1,392.0,0.05867346938775511
57284,209450381,Supreme Commander 2,22.0,0.1,392.0,0.05612244897959184
57285,7907686,Supreme Commander 2,12.9,0.1,392.0,0.03290816326530612
57286,85210874,Supreme Commander 2,15.1,0.1,392.0,0.0385204081632653
57287,95181268,Supreme Commander 2,47.0,0.1,392.0,0.11989795918367345
57289,116515230,Supreme Commander 2,1.8,0.1,392.0,0.004591836734693878
57290,62990992,Supreme Commander 2,14.4,0.1,392.0,0.036734693877551024
57292,92612763,Supreme Commander 2,0.2,0.1,392.0,0.0005102040816326531
57293,85497862,Supreme Commander 2,3.6,0.1,392.0,0.009183673469387756
57294,106268266,Supreme Commander 2,31.0,0.1,392.0,0.07908163265306123
57295,92503355,Supreme Commander 2,5.3,0.1,392.0,0.013520408163265305
57296,12144171,Supreme Commander 2,40.0,0.1,392.0,0.1020408163265306
57297,10218563,Supreme Commander 2,0.3,0.1,392.0,0.0007653061224489796
57298,30519870,Supreme Commander 2,2.4,0.1,392.0,0.0061224489795918356
57299,64019582,Supreme Commander 2,47.0,0.1,392.0,0.11989795918367345
57301,134322141,Supreme Commander 2,0.8,0.1,392.0,0.0020408163265306124
57302,105243827,Supreme Commander 2,1.8,0.1,392.0,0.004591836734693878
57304,218918267,Supreme Commander 2,0.1,0.1,392.0,0.0002551020408163265
57305,195607832,Supreme Commander 2,0.3,0.1,392.0,0.0007653061224489796
57306,69954842,Supreme Commander 2,27.0,0.1,392.0,0.06887755102040816
57307,57770056,Supreme Commander 2,12.2,0.1,392.0,0.03112244897959184
57308,47457723,Supreme Commander 2,39.0,0.1,392.0,0.09948979591836736
57309,79319075,Supreme Commander 2,25.0,0.1,392.0,0.06377551020408162
57311,49312497,Supreme Commander,2.5,0.1,106.0,0.02358490566037736
57312,122026623,Supreme Commander,7.1,0.1,106.0,0.0669811320754717
57313,92025878,Supreme Commander,54.0,0.1,106.0,0.5094339622641509
57314,38049880,Supreme Commander,22.0,0.1,106.0,0.2075471698113208
57315,49893565,Supreme Commander,1.2,0.1,106.0,0.011320754716981131
57316,29239329,Supreme Commander,0.8,0.1,106.0,0.007547169811320755
57317,63965791,Supreme Commander,9.2,0.1,106.0,0.08679245283018867
57318,55906572,Supreme Commander,0.4,0.1,106.0,0.0037735849056603774
57319,86469479,Supreme Commander,5.2,0.1,106.0,0.049056603773584916
57320,35039277,Supreme Commander,22.0,0.1,106.0,0.2075471698113208
57321,1936551,Supreme Commander,2.5,0.1,106.0,0.02358490566037736
57322,30246419,Supreme Commander,3.3,0.1,106.0,0.03113207547169812
57323,17530772,Supreme Commander,0.4,0.1,106.0,0.0037735849056603774
57324,62990992,Supreme Commander,47.0,0.1,106.0,0.4433962264150944
57325,12144171,Supreme Commander,5.3,0.1,106.0,0.05
57326,38731746,Supreme Commander,5.3,0.1,106.0,0.05
57327,47457723,Supreme Commander,0.1,0.1,106.0,0.0009433962264150943
57328,17649444,Defense Grid 2,39.0,0.1,39.0,1.0
57329,64787956,Defense Grid 2,2.5,0.1,39.0,0.0641025641025641
57330,249232725,Defense Grid 2,3.3,0.1,39.0,0.0846153846153846
57331,9128105,Defense Grid 2,1.5,0.1,39.0,0.038461538461538464
57332,38049880,Defense Grid 2,1.0,0.1,39.0,0.02564102564102564
57333,95531306,Defense Grid 2,0.3,0.1,39.0,0.007692307692307692
57334,21061921,Defense Grid 2,30.0,0.1,39.0,0.7692307692307693
57335,66255019,Defense Grid 2,10.7,0.1,39.0,0.27435897435897433
57336,48365975,Defense Grid 2,4.9,0.1,39.0,0.12564102564102564
57337,975449,Defense Grid 2,0.1,0.1,39.0,0.002564102564102564
57338,38465050,Defense Grid 2,9.9,0.1,39.0,0.25384615384615383
57339,138279635,Defense Grid 2,16.4,0.1,39.0,0.4205128205128205
57340,105503045,Defense Grid 2,0.6,0.1,39.0,0.015384615384615384
57341,17649444,Crysis Warhead,10.0,0.1,52.0,0.19230769230769232
57342,87734805,Crysis Warhead,0.1,0.1,52.0,0.0019230769230769234
57343,145927933,Crysis Warhead,0.5,0.1,52.0,0.009615384615384616
57344,99077905,Crysis Warhead,29.0,0.1,52.0,0.5576923076923077
57345,11978743,Crysis Warhead,0.8,0.1,52.0,0.015384615384615384
57346,33282871,Crysis Warhead,6.5,0.1,52.0,0.125
57347,86055705,Crysis Warhead,0.6,0.1,52.0,0.011538461538461536
57348,975449,Crysis Warhead,4.5,0.1,52.0,0.08653846153846154
57349,33865373,Crysis Warhead,3.4,0.1,52.0,0.06538461538461539
57350,197657608,Crysis Warhead,52.0,0.1,52.0,1.0
57351,88035166,Crysis Warhead,4.5,0.1,52.0,0.08653846153846154
57352,55761025,Crysis Warhead,1.2,0.1,52.0,0.023076923076923075
57353,73564778,Crysis Warhead,5.7,0.1,52.0,0.1096153846153846
57354,48798067,Crysis Warhead,8.1,0.1,52.0,0.15576923076923074
57355,111498455,Crysis Warhead,10.7,0.1,52.0,0.2057692307692308
57356,95699780,Crysis Warhead,3.5,0.1,52.0,0.0673076923076923
57357,111551727,Crysis Warhead,5.5,0.1,52.0,0.10576923076923077
57358,30519870,Crysis Warhead,8.8,0.1,52.0,0.16923076923076924
57359,14465359,Crysis Warhead,13.5,0.1,52.0,0.25961538461538464
57360,59925638,Crysis Warhead,4.5,0.1,52.0,0.08653846153846154
57361,148362155,Crysis Warhead,0.2,0.1,52.0,0.003846153846153847
57362,74772820,Crysis Warhead,12.4,0.1,52.0,0.2384615384615385
57363,47384303,Crysis Warhead,4.4,0.1,52.0,0.08461538461538462
57364,17649444,Batman Arkham Knight,0.3,0.2,55.0,0.005454545454545454
57365,242781058,Batman Arkham Knight,54.0,0.2,55.0,0.9818181818181818
57366,89732768,Batman Arkham Knight,16.8,0.2,55.0,0.3054545454545455
57367,107377573,Batman Arkham Knight,26.0,0.2,55.0,0.4727272727272727
57368,157058673,Batman Arkham Knight,15.1,0.2,55.0,0.2745454545454545
57369,144824885,Batman Arkham Knight,0.5,0.2,55.0,0.00909090909090909
57370,153633636,Batman Arkham Knight,2.8,0.2,55.0,0.0509090909090909
57371,60859324,Batman Arkham Knight,39.0,0.2,55.0,0.7090909090909091
57372,33282871,Batman Arkham Knight,27.0,0.2,55.0,0.4909090909090909
57373,27262175,Batman Arkham Knight,0.4,0.2,55.0,0.007272727272727274
57374,239413586,Batman Arkham Knight,8.1,0.2,55.0,0.14727272727272728
57375,61506388,Batman Arkham Knight,1.1,0.2,55.0,0.02
57376,294560519,Batman Arkham Knight,1.0,0.2,55.0,0.01818181818181818
57377,55761025,Batman Arkham Knight,1.0,0.2,55.0,0.01818181818181818
57378,28472068,Batman Arkham Knight,12.9,0.2,55.0,0.23454545454545456
57379,120237789,Batman Arkham Knight,25.0,0.2,55.0,0.4545454545454545
57380,156565178,Batman Arkham Knight,2.5,0.2,55.0,0.045454545454545456
57381,11940338,Batman Arkham Knight,31.0,0.2,55.0,0.5636363636363636
57382,48798067,Batman Arkham Knight,1.5,0.2,55.0,0.027272727272727268
57383,13190476,Batman Arkham Knight,29.0,0.2,55.0,0.5272727272727272
57384,65145468,Batman Arkham Knight,17.8,0.2,55.0,0.3236363636363637
57385,10218563,Batman Arkham Knight,27.0,0.2,55.0,0.4909090909090909
57386,108943853,Batman Arkham Knight,10.2,0.2,55.0,0.18545454545454546
57387,67579257,Batman Arkham Knight,2.8,0.2,55.0,0.0509090909090909
57388,105503045,Batman Arkham Knight,0.6,0.2,55.0,0.010909090909090908
57389,100894366,Batman Arkham Knight,0.2,0.2,55.0,0.003636363636363637
57390,34901647,Batman Arkham Knight,55.0,0.2,55.0,1.0
57391,161896440,Batman Arkham Knight,14.2,0.2,55.0,0.2581818181818182
